,startTimeStamp,endTimeStamp,startDate,startTime,durationInSeconds,maxMotionIntensity,meanMotionIntensity,steps,distanceInMeters,activityType,activeKilocalories
1067,1519235100,1519235962,2018-02-21,17:45:00,862,7,4.6,0,0.0,SEDENTARY,0
1068,1519236000,1519236790,2018-02-21,18:00:00,790,7,6.2,0,0.0,SEDENTARY,0
1069,1519236900,1519237800,2018-02-21,18:15:00,900,4,4.0,0,0.0,SEDENTARY,0
1070,1519237800,1519238700,2018-02-21,18:30:00,900,4,3.733333333,0,0.0,SEDENTARY,0
1071,1519238700,1519239506,2018-02-21,18:45:00,806,7,5.0,0,0.0,SEDENTARY,0
1072,1519239600,1519240500,2018-02-21,19:00:00,900,3,2.2,0,0.0,SEDENTARY,0
1073,1519240500,1519241400,2018-02-21,19:15:00,900,4,2.4,0,0.0,SEDENTARY,0
1074,1519241400,1519242225,2018-02-21,19:30:00,825,7,4.866666667,0,0.0,SEDENTARY,0
1075,1519242300,1519243200,2018-02-21,19:45:00,900,3,2.8,0,0.0,SEDENTARY,3
1076,1519243200,1519244100,2018-02-21,20:00:00,900,3,3.0,0,0.0,SEDENTARY,0
1077,1519244100,1519245000,2018-02-21,20:15:00,900,3,2.8,0,0.0,SEDENTARY,0
1078,1519245000,1519245900,2018-02-21,20:30:00,900,3,3.0,0,0.0,SEDENTARY,0
1079,1519245900,1519246783,2018-02-21,20:45:00,883,7,2.6,0,0.0,SEDENTARY,4
1080,1519246800,1519247700,2018-02-21,21:00:00,900,3,2.733333333,0,0.0,SEDENTARY,0
1081,1519247700,1519248600,2018-02-21,21:15:00,900,3,1.266666667,0,0.0,SEDENTARY,0
1082,1519248600,1519249463,2018-02-21,21:30:00,863,7,4.0,0,0.0,SEDENTARY,0
1083,1519249500,1519250369,2018-02-21,21:45:00,869,7,4.866666667,0,0.0,SEDENTARY,0
1084,1519250400,1519251300,2018-02-21,22:00:00,900,4,4.0,0,0.0,SEDENTARY,0
1085,1519251300,1519252200,2018-02-21,22:15:00,900,4,2.666666667,0,0.0,SEDENTARY,0
1086,1519252200,1519253100,2018-02-21,22:30:00,900,6,0.466666667,0,0.0,SEDENTARY,0
1087,1519253100,1519254000,2018-02-21,22:45:00,900,1,0.2,0,0.0,SEDENTARY,0
1088,1519254000,1519254900,2018-02-21,23:00:00,900,3,0.6,0,0.0,SEDENTARY,0
1089,1519254900,1519255800,2018-02-21,23:15:00,900,3,0.2,0,0.0,SEDENTARY,0
1090,1519255800,1519256700,2018-02-21,23:30:00,900,4,0.6,0,0.0,SEDENTARY,0
1091,1519256700,1519257600,2018-02-21,23:45:00,900,4,0.266666667,0,0.02,SEDENTARY,0
1092,1519257600,1519258500,2018-02-22,0:00:00,900,3,0.266666667,0,0.0,SEDENTARY,0
1093,1519258500,1519259400,2018-02-22,0:15:00,900,3,0.333333333,0,0.0,SEDENTARY,0
1094,1519259400,1519260300,2018-02-22,0:30:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1095,1519260300,1519261200,2018-02-22,0:45:00,900,0,0.0,0,0.0,SEDENTARY,0
1096,1519261200,1519262100,2018-02-22,1:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1097,1519262100,1519263000,2018-02-22,1:15:00,900,3,0.4,0,0.0,SEDENTARY,0
1098,1519263000,1519263900,2018-02-22,1:30:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1099,1519263900,1519264800,2018-02-22,1:45:00,900,3,0.333333333,0,0.0,SEDENTARY,0
1100,1519264800,1519265700,2018-02-22,2:00:00,900,3,0.4,0,0.0,SEDENTARY,0
1101,1519265700,1519266600,2018-02-22,2:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1102,1519266600,1519267500,2018-02-22,2:30:00,900,3,0.6,0,0.0,SEDENTARY,0
1103,1519267500,1519268400,2018-02-22,2:45:00,900,2,0.533333333,0,0.0,SEDENTARY,0
1104,1519268400,1519269300,2018-02-22,3:00:00,900,4,0.666666667,0,0.0,SEDENTARY,0
1105,1519269300,1519270200,2018-02-22,3:15:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1106,1519270200,1519271100,2018-02-22,3:30:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1107,1519271100,1519272000,2018-02-22,3:45:00,900,3,0.666666667,0,0.0,SEDENTARY,0
1108,1519272000,1519272900,2018-02-22,4:00:00,900,0,0.0,0,0.0,SEDENTARY,0
1109,1519272900,1519273800,2018-02-22,4:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1110,1519273800,1519274700,2018-02-22,4:30:00,900,3,0.2,0,0.0,SEDENTARY,0
1111,1519274700,1519275600,2018-02-22,4:45:00,900,4,0.466666667,0,0.0,SEDENTARY,0
1112,1519275600,1519276500,2018-02-22,5:00:00,900,4,0.333333333,0,0.0,SEDENTARY,0
1113,1519276500,1519277400,2018-02-22,5:15:00,900,3,0.8,0,0.0,SEDENTARY,0
1114,1519277400,1519278300,2018-02-22,5:30:00,900,3,0.6,0,0.0,SEDENTARY,0
1115,1519278300,1519279200,2018-02-22,5:45:00,900,2,0.466666667,0,0.0,SEDENTARY,0
1116,1519279200,1519280100,2018-02-22,6:00:00,900,3,0.266666667,0,0.0,SEDENTARY,0
1117,1519280100,1519281000,2018-02-22,6:15:00,900,3,0.466666667,0,0.0,SEDENTARY,0
1118,1519281000,1519281900,2018-02-22,6:30:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1119,1519281900,1519282800,2018-02-22,6:45:00,900,4,0.666666667,0,0.0,SEDENTARY,0
1120,1519282800,1519283700,2018-02-22,7:00:00,900,3,0.733333333,0,0.0,SEDENTARY,0
1121,1519283700,1519284600,2018-02-22,7:15:00,900,3,0.466666667,0,0.0,SEDENTARY,0
1122,1519284600,1519285500,2018-02-22,7:30:00,900,4,1.2,0,0.0,SEDENTARY,0
1123,1519285500,1519286388,2018-02-22,7:45:00,888,7,3.466666667,0,0.0,SEDENTARY,0
1124,1519286400,1519287292,2018-02-22,8:00:00,892,7,4.8,0,0.0,SEDENTARY,0
1125,1519287300,1519288200,2018-02-22,8:15:00,900,5,5.0,0,0.0,SEDENTARY,0
1126,1519288200,1519289080,2018-02-22,8:30:00,880,7,5.133333333,0,0.0,SEDENTARY,0
1127,1519289100,1519289972,2018-02-22,8:45:00,872,7,4.8,0,0.0,SEDENTARY,0
1128,1519290000,1519290900,2018-02-22,9:00:00,900,4,4.0,0,0.0,SEDENTARY,0
1129,1519290900,1519291788,2018-02-22,9:15:00,888,7,4.2,0,0.0,SEDENTARY,0
1130,1519291800,1519292673,2018-02-22,9:30:00,873,7,5.2,0,0.0,SEDENTARY,6
1131,1519292700,1519293568,2018-02-22,9:45:00,868,7,6.0,0,0.0,SEDENTARY,0
1132,1519293600,1519294491,2018-02-22,10:00:00,891,7,3.6,0,0.0,SEDENTARY,0
1133,1519294500,1519295314,2018-02-22,10:15:00,814,7,5.266666667,0,0.0,SEDENTARY,0
1134,1519295400,1519296256,2018-02-22,10:30:00,856,7,6.0,0,0.0,SEDENTARY,0
1135,1519296300,1519297161,2018-02-22,10:45:00,861,7,5.8,0,0.0,SEDENTARY,0
1136,1519297200,1519298066,2018-02-22,11:00:00,866,7,5.266666667,0,0.0,SEDENTARY,0
1137,1519298100,1519298795,2018-02-22,11:15:00,695,7,5.666666667,0,0.0,SEDENTARY,3
1138,1519299000,1519299491,2018-02-22,11:30:00,491,7,6.466666667,0,0.0,SEDENTARY,0
1139,1519299900,1519300624,2018-02-22,11:45:00,724,7,5.466666667,0,0.0,SEDENTARY,2
1140,1519300800,1519301294,2018-02-22,12:00:00,494,7,6.4,0,0.0,SEDENTARY,0
1141,1519301700,1519302275,2018-02-22,12:15:00,575,7,6.066666667,0,0.0,SEDENTARY,0
1142,1519302600,1519302968,2018-02-22,12:30:00,368,7,6.333333333,0,0.0,SEDENTARY,0
1143,1519303500,1519304400,2018-02-22,12:45:00,900,5,5.0,0,0.0,SEDENTARY,0
1144,1519304400,1519305300,2018-02-22,13:00:00,900,5,5.0,0,0.0,SEDENTARY,0
1145,1519305300,1519306156,2018-02-22,13:15:00,856,7,5.6,0,0.0,SEDENTARY,0
1146,1519306200,1519307045,2018-02-22,13:30:00,845,7,5.866666667,0,0.0,SEDENTARY,0
1147,1519307100,1519307715,2018-02-22,13:45:00,615,7,5.933333333,0,0.0,SEDENTARY,4
1148,1519308000,1519308591,2018-02-22,14:00:00,591,7,6.0,0,0.0,SEDENTARY,0
1149,1519308900,1519309800,2018-02-22,14:15:00,900,4,4.0,0,0.0,SEDENTARY,0
1150,1519309800,1519310699,2018-02-22,14:30:00,899,7,4.2,0,0.0,SEDENTARY,0
1151,1519310700,1519311597,2018-02-22,14:45:00,897,7,4.2,0,0.0,SEDENTARY,0
1152,1519311600,1519312500,2018-02-22,15:00:00,900,4,4.0,0,0.0,SEDENTARY,0
1153,1519312500,1519313334,2018-02-22,15:15:00,834,7,4.733333333,0,0.0,SEDENTARY,0
1154,1519313400,1519314293,2018-02-22,15:30:00,893,7,4.733333333,0,0.0,SEDENTARY,0
1155,1519314300,1519316905,2018-02-22,15:45:00,2605,7,4.368421053,0,0.0,SEDENTARY,0
1156,1519317000,1519317900,2018-02-22,16:30:00,900,4,3.6,0,0.0,SEDENTARY,0
1157,1519317900,1519318800,2018-02-22,16:45:00,900,3,2.0,0,0.0,SEDENTARY,0
1158,1519318800,1519319684,2018-02-22,17:00:00,884,7,2.066666667,0,0.0,SEDENTARY,0
1159,1519319700,1519320565,2018-02-22,17:15:00,865,7,3.266666667,0,0.0,SEDENTARY,0
1160,1519320600,1519321500,2018-02-22,17:30:00,900,2,0.933333333,0,0.0,SEDENTARY,0
1161,1519321500,1519322225,2018-02-22,17:45:00,725,7,5.6,0,0.0,SEDENTARY,0
1162,1519322400,1519323195,2018-02-22,18:00:00,795,7,3.666666667,0,0.0,SEDENTARY,0
1163,1519323300,1519324171,2018-02-22,18:15:00,871,7,4.333333333,0,0.0,SEDENTARY,0
1164,1519324200,1519325100,2018-02-22,18:30:00,900,3,2.066666667,0,0.0,SEDENTARY,0
1165,1519325100,1519326000,2018-02-22,18:45:00,900,3,1.533333333,0,0.0,SEDENTARY,0
1166,1519326000,1519326900,2018-02-22,19:00:00,900,3,2.8,0,0.0,SEDENTARY,0
1167,1519326900,1519327775,2018-02-22,19:15:00,875,7,3.133333333,0,0.0,SEDENTARY,0
1168,1519327800,1519328700,2018-02-22,19:30:00,900,4,2.666666667,0,0.0,SEDENTARY,0
1169,1519328700,1519329600,2018-02-22,19:45:00,900,4,1.533333333,0,0.0,SEDENTARY,4
1170,1519329600,1519330444,2018-02-22,20:00:00,844,7,4.333333333,0,0.0,SEDENTARY,0
1171,1519330500,1519331331,2018-02-22,20:15:00,831,7,6.266666667,0,0.0,SEDENTARY,0
1172,1519331400,1519332272,2018-02-22,20:30:00,872,7,3.6,0,0.0,SEDENTARY,0
1173,1519332300,1519333200,2018-02-22,20:45:00,900,3,1.933333333,0,0.0,SEDENTARY,0
1174,1519333200,1519334100,2018-02-22,21:00:00,900,4,2.133333333,0,0.0,SEDENTARY,0
1175,1519334100,1519335000,2018-02-22,21:15:00,900,3,0.733333333,0,0.03,SEDENTARY,0
1176,1519335000,1519335892,2018-02-22,21:30:00,892,7,1.666666667,0,0.0,SEDENTARY,0
1177,1519335900,1519336800,2018-02-22,21:45:00,900,5,1.666666667,0,0.0,SEDENTARY,0
1178,1519336800,1519337690,2018-02-22,22:00:00,890,7,3.2,0,0.0,SEDENTARY,0
1179,1519337700,1519338585,2018-02-22,22:15:00,885,7,1.533333333,0,0.0,SEDENTARY,0
1180,1519338600,1519339500,2018-02-22,22:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1181,1519339500,1519340400,2018-02-22,22:45:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1182,1519340400,1519341300,2018-02-22,23:00:00,900,3,0.2,0,0.0,SEDENTARY,0
1183,1519341300,1519342200,2018-02-22,23:15:00,900,2,0.4,0,0.0,SEDENTARY,0
1184,1519342200,1519343100,2018-02-22,23:30:00,900,3,0.2,0,0.0,SEDENTARY,0
1185,1519343100,1519344000,2018-02-22,23:45:00,900,3,0.4,0,0.0,SEDENTARY,0
1186,1519344000,1519344900,2018-02-23,0:00:00,900,4,0.333333333,0,0.0,SEDENTARY,0
1187,1519344900,1519345800,2018-02-23,0:15:00,900,4,0.4,0,0.0,SEDENTARY,0
1188,1519345800,1519346700,2018-02-23,0:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1189,1519346700,1519347600,2018-02-23,0:45:00,900,4,0.266666667,0,0.0,SEDENTARY,0
1190,1519347600,1519348500,2018-02-23,1:00:00,900,3,0.333333333,0,0.0,SEDENTARY,0
1191,1519348500,1519349400,2018-02-23,1:15:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1192,1519349400,1519350300,2018-02-23,1:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1193,1519350300,1519351200,2018-02-23,1:45:00,900,3,0.2,0,0.0,SEDENTARY,0
1194,1519351200,1519352100,2018-02-23,2:00:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1195,1519352100,1519353000,2018-02-23,2:15:00,900,3,0.2,0,0.0,SEDENTARY,0
1196,1519353000,1519353900,2018-02-23,2:30:00,900,3,0.6,0,0.0,SEDENTARY,0
1197,1519353900,1519354800,2018-02-23,2:45:00,900,3,0.2,0,0.0,SEDENTARY,0
1198,1519354800,1519355700,2018-02-23,3:00:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1199,1519355700,1519356600,2018-02-23,3:15:00,900,4,0.733333333,0,0.0,SEDENTARY,0
1200,1519356600,1519357500,2018-02-23,3:30:00,900,5,0.6,0,0.0,SEDENTARY,0
1201,1519357500,1519358400,2018-02-23,3:45:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1202,1519358400,1519359300,2018-02-23,4:00:00,900,4,0.266666667,0,0.0,SEDENTARY,0
1203,1519359300,1519360200,2018-02-23,4:15:00,900,3,0.6,0,0.0,SEDENTARY,0
1204,1519360200,1519361100,2018-02-23,4:30:00,900,0,0.0,0,0.0,SEDENTARY,0
1205,1519361100,1519362000,2018-02-23,4:45:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1206,1519362000,1519362900,2018-02-23,5:00:00,900,3,0.266666667,0,0.0,SEDENTARY,0
1207,1519362900,1519363795,2018-02-23,5:15:00,895,7,0.666666667,0,0.0,SEDENTARY,0
1208,1519363800,1519364700,2018-02-23,5:30:00,900,3,1.066666667,0,0.0,SEDENTARY,0
1209,1519364700,1519365600,2018-02-23,5:45:00,900,2,0.133333333,0,0.0,SEDENTARY,0
1210,1519365600,1519366500,2018-02-23,6:00:00,900,5,0.333333333,0,0.0,SEDENTARY,0
1211,1519366500,1519367400,2018-02-23,6:15:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1212,1519367400,1519368300,2018-02-23,6:30:00,900,3,0.333333333,0,0.0,SEDENTARY,0
1213,1519368300,1519369200,2018-02-23,6:45:00,900,4,0.533333333,0,0.0,SEDENTARY,0
1214,1519369200,1519370100,2018-02-23,7:00:00,900,3,0.8,0,0.0,SEDENTARY,0
1215,1519370100,1519371000,2018-02-23,7:15:00,900,3,0.866666667,0,0.0,SEDENTARY,0
1216,1519371000,1519371900,2018-02-23,7:30:00,900,5,1.0,0,0.0,SEDENTARY,0
1217,1519371900,1519372800,2018-02-23,7:45:00,900,3,0.4,0,0.0,SEDENTARY,0
1218,1519372800,1519373700,2018-02-23,8:00:00,900,3,0.4,0,0.0,SEDENTARY,0
1219,1519373700,1519374600,2018-02-23,8:15:00,900,3,1.0,0,0.0,SEDENTARY,0
1220,1519374600,1519375486,2018-02-23,8:30:00,886,7,2.733333333,0,0.0,SEDENTARY,0
1221,1519375500,1519376400,2018-02-23,8:45:00,900,5,2.266666667,0,0.0,SEDENTARY,0
1222,1519376400,1519377293,2018-02-23,9:00:00,893,7,3.666666667,0,0.0,SEDENTARY,0
1223,1519377300,1519378174,2018-02-23,9:15:00,874,7,3.6,0,0.0,SEDENTARY,0
1224,1519378200,1519379100,2018-02-23,9:30:00,900,3,2.066666667,0,0.0,SEDENTARY,0
1225,1519379100,1519379988,2018-02-23,9:45:00,888,7,3.8,0,0.0,SEDENTARY,0
1226,1519380000,1519380900,2018-02-23,10:00:00,900,3,2.533333333,0,0.0,SEDENTARY,0
1227,1519380900,1519381792,2018-02-23,10:15:00,892,7,3.133333333,0,0.0,SEDENTARY,0
1228,1519381800,1519382646,2018-02-23,10:30:00,846,7,5.333333333,0,0.0,SEDENTARY,0
1229,1519382700,1519383562,2018-02-23,10:45:00,862,7,5.133333333,0,0.0,SEDENTARY,0
1230,1519383600,1519384500,2018-02-23,11:00:00,900,4,3.333333333,0,0.0,SEDENTARY,0
1231,1519384500,1519385398,2018-02-23,11:15:00,898,7,4.0,0,0.0,SEDENTARY,0
1232,1519385400,1519386173,2018-02-23,11:30:00,773,7,5.066666667,0,0.0,SEDENTARY,11
1233,1519386300,1519387122,2018-02-23,11:45:00,822,7,6.4,0,0.0,SEDENTARY,0
1234,1519387200,1519388045,2018-02-23,12:00:00,845,7,6.466666667,0,0.0,SEDENTARY,0
1235,1519388100,1519388680,2018-02-23,12:15:00,580,7,5.866666667,0,0.0,SEDENTARY,6
1236,1519389000,1519389759,2018-02-23,12:30:00,759,7,4.266666667,0,0.0,SEDENTARY,10
1237,1519389900,1519390444,2018-02-23,12:45:00,544,7,5.466666667,0,0.0,SEDENTARY,5
1238,1519390800,1519391580,2018-02-23,13:00:00,780,7,4.6,0,0.0,SEDENTARY,3
1239,1519391700,1519392029,2018-02-23,13:15:00,329,7,6.2,0,0.0,SEDENTARY,4
1240,1519392600,1519393296,2018-02-23,13:30:00,696,7,5.733333333,0,0.0,SEDENTARY,0
1241,1519393500,1519394201,2018-02-23,13:45:00,701,7,5.666666667,0,0.0,SEDENTARY,3
1242,1519394400,1519395184,2018-02-23,14:00:00,784,7,5.133333333,0,0.0,SEDENTARY,3
1243,1519395300,1519395958,2018-02-23,14:15:00,658,7,6.133333333,0,0.0,SEDENTARY,0
1244,1519396200,1519396990,2018-02-23,14:30:00,790,7,5.2,0,0.0,SEDENTARY,0
1245,1519397100,1519397921,2018-02-23,14:45:00,821,7,4.733333333,0,0.0,SEDENTARY,3
1246,1519398000,1519398881,2018-02-23,15:00:00,881,7,5.333333333,0,0.0,SEDENTARY,0
1247,1519398900,1519399697,2018-02-23,15:15:00,797,7,5.4,0,0.0,SEDENTARY,0
1248,1519399800,1519400597,2018-02-23,15:30:00,797,7,6.333333333,0,0.0,SEDENTARY,0
1249,1519400700,1519401574,2018-02-23,15:45:00,874,7,5.533333333,0,0.0,SEDENTARY,0
1250,1519401600,1519402491,2018-02-23,16:00:00,891,7,5.4,0,0.0,SEDENTARY,0
1251,1519402500,1519403365,2018-02-23,16:15:00,865,7,4.2,0,0.0,SEDENTARY,0
1252,1519403400,1519404300,2018-02-23,16:30:00,900,3,2.8,0,0.0,SEDENTARY,0
1253,1519404300,1519405200,2018-02-23,16:45:00,900,4,1.666666667,0,0.0,SEDENTARY,0
1254,1519405200,1519406100,2018-02-23,17:00:00,900,3,2.533333333,0,0.0,SEDENTARY,0
1255,1519406100,1519407000,2018-02-23,17:15:00,900,3,2.066666667,0,0.0,SEDENTARY,0
1256,1519407000,1519407896,2018-02-23,17:30:00,896,7,2.533333333,0,0.0,SEDENTARY,0
1257,1519407900,1519408800,2018-02-23,17:45:00,900,4,3.6,0,0.0,SEDENTARY,0
1258,1519408800,1519409700,2018-02-23,18:00:00,900,4,1.933333333,0,0.0,SEDENTARY,0
1259,1519409700,1519410600,2018-02-23,18:15:00,900,3,1.466666667,0,0.0,SEDENTARY,0
1260,1519410600,1519411480,2018-02-23,18:30:00,880,7,2.2,0,0.0,SEDENTARY,0
1261,1519411500,1519412388,2018-02-23,18:45:00,888,7,2.6,0,0.0,SEDENTARY,0
1262,1519412400,1519413236,2018-02-23,19:00:00,836,7,5.333333333,0,0.0,SEDENTARY,6
1263,1519413300,1519414195,2018-02-23,19:15:00,895,7,5.133333333,0,0.0,SEDENTARY,0
1264,1519414200,1519415069,2018-02-23,19:30:00,869,7,5.733333333,0,0.0,SEDENTARY,0
1265,1519415100,1519415789,2018-02-23,19:45:00,689,7,5.6,0,0.0,SEDENTARY,4
1266,1519416000,1519416814,2018-02-23,20:00:00,814,7,2.6,0,0.0,SEDENTARY,5
1267,1519416900,1519417371,2018-02-23,20:15:00,471,7,6.2,0,0.0,SEDENTARY,2
1268,1519417800,1519418687,2018-02-23,20:30:00,887,7,3.333333333,0,0.0,SEDENTARY,0
1269,1519418700,1519419600,2018-02-23,20:45:00,900,4,1.333333333,0,0.0,SEDENTARY,0
1270,1519419600,1519420500,2018-02-23,21:00:00,900,4,0.8,0,0.0,SEDENTARY,0
1271,1519420500,1519421400,2018-02-23,21:15:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1272,1519421400,1519422300,2018-02-23,21:30:00,900,1,0.066666667,0,0.0,SEDENTARY,0
1273,1519422300,1519423200,2018-02-23,21:45:00,900,1,0.066666667,0,0.0,SEDENTARY,0
1274,1519423200,1519424100,2018-02-23,22:00:00,900,3,0.2,0,0.0,SEDENTARY,0
1275,1519424100,1519425000,2018-02-23,22:15:00,900,3,0.466666667,0,0.0,SEDENTARY,0
1276,1519425000,1519425900,2018-02-23,22:30:00,900,3,0.333333333,0,0.0,SEDENTARY,0
1277,1519425900,1519426793,2018-02-23,22:45:00,893,7,0.866666667,0,0.0,SEDENTARY,0
1278,1519426800,1519427700,2018-02-23,23:00:00,900,3,0.466666667,0,0.0,SEDENTARY,0
1279,1519427700,1519428600,2018-02-23,23:15:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1280,1519428600,1519429498,2018-02-23,23:30:00,898,7,0.466666667,0,0.0,SEDENTARY,0
1281,1519429500,1519430400,2018-02-23,23:45:00,900,0,0.0,0,0.02,SEDENTARY,0
1282,1519430400,1519431300,2018-02-24,0:00:00,900,3,0.4,0,0.0,SEDENTARY,0
1283,1519431300,1519432200,2018-02-24,0:15:00,900,0,0.0,0,0.0,SEDENTARY,0
1284,1519432200,1519433100,2018-02-24,0:30:00,900,3,0.6,0,0.0,SEDENTARY,0
1285,1519433100,1519434000,2018-02-24,0:45:00,900,4,0.533333333,0,0.0,SEDENTARY,0
1286,1519434000,1519434900,2018-02-24,1:00:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1287,1519434900,1519435800,2018-02-24,1:15:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1288,1519435800,1519436700,2018-02-24,1:30:00,900,4,0.6,0,0.0,SEDENTARY,0
1289,1519436700,1519437600,2018-02-24,1:45:00,900,3,0.4,0,0.0,SEDENTARY,0
1290,1519437600,1519438500,2018-02-24,2:00:00,900,3,0.333333333,0,0.0,SEDENTARY,0
1291,1519438500,1519439400,2018-02-24,2:15:00,900,3,0.466666667,0,0.0,SEDENTARY,0
1292,1519439400,1519440300,2018-02-24,2:30:00,900,3,0.666666667,0,0.0,SEDENTARY,0
1293,1519440300,1519441200,2018-02-24,2:45:00,900,3,0.533333333,0,0.0,SEDENTARY,0
1294,1519441200,1519442100,2018-02-24,3:00:00,900,3,0.8,0,0.0,SEDENTARY,0
1295,1519442100,1519443000,2018-02-24,3:15:00,900,2,0.266666667,0,0.0,SEDENTARY,0
1296,1519443000,1519443900,2018-02-24,3:30:00,900,3,0.533333333,0,0.0,SEDENTARY,0
1297,1519443900,1519444800,2018-02-24,3:45:00,900,4,0.266666667,0,0.0,SEDENTARY,0
1298,1519444800,1519445700,2018-02-24,4:00:00,900,3,0.533333333,0,0.0,SEDENTARY,0
1299,1519445700,1519446595,2018-02-24,4:15:00,895,7,2.133333333,0,0.0,SEDENTARY,0
1300,1519446600,1519447468,2018-02-24,4:30:00,868,7,4.8,0,0.0,SEDENTARY,0
1301,1519447500,1519448346,2018-02-24,4:45:00,846,7,6.266666667,0,0.0,SEDENTARY,0
1302,1519448400,1519449257,2018-02-24,5:00:00,857,7,5.466666667,0,0.0,SEDENTARY,0
1303,1519449300,1519450200,2018-02-24,5:15:00,900,4,4.0,0,0.0,SEDENTARY,0
1304,1519450200,1519451088,2018-02-24,5:30:00,888,7,4.533333333,0,0.0,SEDENTARY,0
1305,1519451100,1519452000,2018-02-24,5:45:00,900,5,5.0,0,0.0,SEDENTARY,0
1306,1519452000,1519452637,2018-02-24,6:00:00,637,7,6.266666667,0,0.0,SEDENTARY,0
1307,1519452900,1519453622,2018-02-24,6:15:00,722,7,5.466666667,0,0.0,SEDENTARY,0
1308,1519453800,1519454654,2018-02-24,6:30:00,854,7,5.933333333,0,0.0,SEDENTARY,0
1309,1519454700,1519455558,2018-02-24,6:45:00,858,7,4.6,0,0.0,SEDENTARY,0
1310,1519455600,1519456450,2018-02-24,7:00:00,850,7,5.0,0,0.0,SEDENTARY,0
1311,1519456500,1519457354,2018-02-24,7:15:00,854,7,4.8,0,0.0,SEDENTARY,0
1312,1519457400,1519458250,2018-02-24,7:30:00,850,7,4.866666667,0,0.0,SEDENTARY,0
1313,1519458300,1519459058,2018-02-24,7:45:00,758,7,5.866666667,0,0.0,SEDENTARY,0
1314,1519459200,1519459957,2018-02-24,8:00:00,757,7,5.733333333,0,0.0,SEDENTARY,0
1315,1519460100,1519461000,2018-02-24,8:15:00,900,4,3.466666667,0,0.0,SEDENTARY,0
1316,1519461000,1519461900,2018-02-24,8:30:00,900,3,2.6,0,0.0,SEDENTARY,0
1317,1519461900,1519462800,2018-02-24,8:45:00,900,3,3.0,0,0.0,SEDENTARY,0
1318,1519462800,1519463700,2018-02-24,9:00:00,900,3,2.6,0,0.0,SEDENTARY,0
1319,1519463700,1519464600,2018-02-24,9:15:00,900,3,2.8,0,0.0,SEDENTARY,0
1320,1519464600,1519465351,2018-02-24,9:30:00,751,7,5.133333333,0,0.0,SEDENTARY,0
1321,1519465500,1519466353,2018-02-24,9:45:00,853,7,5.666666667,0,0.0,SEDENTARY,0
1322,1519466400,1519467300,2018-02-24,10:00:00,900,4,4.0,0,0.0,SEDENTARY,0
1323,1519467300,1519468164,2018-02-24,10:15:00,864,7,5.8,0,0.0,SEDENTARY,0
1324,1519468200,1519469040,2018-02-24,10:30:00,840,7,5.333333333,0,0.0,SEDENTARY,0
1325,1519469100,1519469769,2018-02-24,10:45:00,669,7,4.733333333,0,0.0,SEDENTARY,0
1326,1519470000,1519470900,2018-02-24,11:00:00,900,4,3.733333333,0,0.0,SEDENTARY,3
1327,1519470900,1519471800,2018-02-24,11:15:00,900,4,2.333333333,0,0.0,SEDENTARY,0
1328,1519471800,1519472666,2018-02-24,11:30:00,866,7,4.4,0,0.0,SEDENTARY,0
1329,1519472700,1519473259,2018-02-24,11:45:00,559,7,5.2,0,0.0,SEDENTARY,2
1330,1519473600,1519474456,2018-02-24,12:00:00,856,7,4.066666667,0,0.0,SEDENTARY,0
1331,1519474500,1519475387,2018-02-24,12:15:00,887,7,4.533333333,0,0.0,SEDENTARY,0
1332,1519475400,1519476279,2018-02-24,12:30:00,879,7,5.266666667,0,0.0,SEDENTARY,0
1333,1519476300,1519477070,2018-02-24,12:45:00,770,7,4.266666667,0,0.0,SEDENTARY,11
1334,1519477200,1519477200,2018-02-24,13:00:00,0,7,5.866666667,0,0.0,GENERIC,55
1335,1519478100,1519478100,2018-02-24,13:15:00,0,7,5.933333333,0,0.0,GENERIC,58
1336,1519479000,1519479000,2018-02-24,13:30:00,0,7,6.4,0,0.0,GENERIC,54
1337,1519479900,1519480560,2018-02-24,13:45:00,660,7,4.933333333,0,0.0,SEDENTARY,6
1338,1519480800,1519480800,2018-02-24,14:00:00,0,7,5.333333333,0,0.0,GENERIC,58
