,startTimeStamp,endTimeStamp,startDate,startTime,durationInSeconds,maxMotionIntensity,meanMotionIntensity,steps,distanceInMeters,activityType,activeKilocalories
2279,1488325500,1488326398,2017-02-28,23:45:00,898,7,3.133333333,0,0.03,SEDENTARY,0
2280,1488326400,1488327070,2017-03-01,0:00:00,670,7,4.333333333,0,0.0,SEDENTARY,0
2281,1488327300,1488328182,2017-03-01,0:15:00,882,7,4.6,0,0.0,SEDENTARY,0
2282,1488328200,1488329025,2017-03-01,0:30:00,825,7,5.6,0,0.0,SEDENTARY,0
2283,1488329100,1488329812,2017-03-01,0:45:00,712,7,6.0,0,0.0,SEDENTARY,0
2284,1488330000,1488330882,2017-03-01,1:00:00,882,7,4.533333333,0,0.0,SEDENTARY,0
2285,1488330900,1488331800,2017-03-01,1:15:00,900,4,4.0,0,0.0,SEDENTARY,0
2286,1488331800,1488332700,2017-03-01,1:30:00,900,3,2.2,0,0.0,SEDENTARY,0
2287,1488332700,1488333600,2017-03-01,1:45:00,900,4,2.866666667,0,0.0,SEDENTARY,0
2288,1488333600,1488334464,2017-03-01,2:00:00,864,7,4.333333333,0,0.0,SEDENTARY,0
2289,1488334500,1488335390,2017-03-01,2:15:00,890,7,2.4,0,0.0,SEDENTARY,0
2290,1488335400,1488336288,2017-03-01,2:30:00,888,7,2.4,0,0.0,SEDENTARY,0
2291,1488336300,1488337200,2017-03-01,2:45:00,900,2,0.2,0,0.0,SEDENTARY,0
2292,1488337200,1488338100,2017-03-01,3:00:00,900,3,0.333333333,0,0.0,SEDENTARY,0
2293,1488338100,1488339000,2017-03-01,3:15:00,900,0,0.0,0,0.0,SEDENTARY,0
2294,1488339000,1488339900,2017-03-01,3:30:00,900,3,0.2,0,0.0,SEDENTARY,0
2295,1488339900,1488340800,2017-03-01,3:45:00,900,4,0.533333333,0,0.0,SEDENTARY,0
2296,1488340800,1488341700,2017-03-01,4:00:00,900,3,0.4,0,0.0,SEDENTARY,0
2297,1488341700,1488342600,2017-03-01,4:15:00,900,3,0.4,0,0.0,SEDENTARY,0
2298,1488342600,1488343500,2017-03-01,4:30:00,900,2,0.533333333,0,0.0,SEDENTARY,0
2299,1488343500,1488344400,2017-03-01,4:45:00,900,2,0.266666667,0,0.0,SEDENTARY,0
2300,1488344400,1488345300,2017-03-01,5:00:00,900,0,0.0,0,0.0,SEDENTARY,0
2301,1488345300,1488346200,2017-03-01,5:15:00,900,3,0.2,0,0.0,SEDENTARY,0
2302,1488346200,1488347100,2017-03-01,5:30:00,900,2,0.4,0,0.0,SEDENTARY,0
2303,1488347100,1488348000,2017-03-01,5:45:00,900,2,0.2,0,0.0,SEDENTARY,0
2304,1488348000,1488348868,2017-03-01,6:00:00,868,7,0.933333333,0,0.0,SEDENTARY,0
2305,1488348900,1488349800,2017-03-01,6:15:00,900,3,0.266666667,0,0.0,SEDENTARY,0
2306,1488349800,1488350700,2017-03-01,6:30:00,900,3,0.2,0,0.0,SEDENTARY,0
2307,1488350700,1488351600,2017-03-01,6:45:00,900,4,0.266666667,0,0.0,SEDENTARY,0
2308,1488351600,1488352500,2017-03-01,7:00:00,900,3,0.733333333,0,0.0,SEDENTARY,0
2309,1488352500,1488353400,2017-03-01,7:15:00,900,3,0.733333333,0,0.0,SEDENTARY,0
2310,1488353400,1488354300,2017-03-01,7:30:00,900,3,0.4,0,0.0,SEDENTARY,0
2311,1488354300,1488355200,2017-03-01,7:45:00,900,3,0.2,0,0.0,SEDENTARY,0
2312,1488355200,1488356100,2017-03-01,8:00:00,900,2,0.266666667,0,0.0,SEDENTARY,0
2313,1488356100,1488357000,2017-03-01,8:15:00,900,2,0.133333333,0,0.0,SEDENTARY,0
2314,1488357000,1488357900,2017-03-01,8:30:00,900,3,0.466666667,0,0.0,SEDENTARY,0
2315,1488357900,1488358800,2017-03-01,8:45:00,900,3,0.2,0,0.0,SEDENTARY,0
2316,1488358800,1488359700,2017-03-01,9:00:00,900,3,0.4,0,0.0,SEDENTARY,0
2317,1488359700,1488360600,2017-03-01,9:15:00,900,2,0.4,0,0.0,SEDENTARY,0
2318,1488360600,1488361500,2017-03-01,9:30:00,900,1,0.066666667,0,0.0,SEDENTARY,0
2319,1488361500,1488362400,2017-03-01,9:45:00,900,4,0.533333333,0,0.0,SEDENTARY,0
2320,1488362400,1488363297,2017-03-01,10:00:00,897,7,1.266666667,0,0.0,SEDENTARY,0
2321,1488363300,1488364200,2017-03-01,10:15:00,900,4,2.8,0,0.0,SEDENTARY,0
2322,1488364200,1488365090,2017-03-01,10:30:00,890,7,3.4,0,0.0,SEDENTARY,0
2323,1488365100,1488365820,2017-03-01,10:45:00,720,7,3.866666667,0,0.0,SEDENTARY,7
2324,1488366000,1488366656,2017-03-01,11:00:00,656,7,3.466666667,0,0.0,SEDENTARY,9
2325,1488366900,1488367355,2017-03-01,11:15:00,455,7,5.6,0,0.0,SEDENTARY,0
2326,1488367800,1488368676,2017-03-01,11:30:00,876,7,4.466666667,0,0.0,SEDENTARY,0
2327,1488368700,1488369600,2017-03-01,11:45:00,900,3,1.733333333,0,0.02,SEDENTARY,0
2328,1488369600,1488370324,2017-03-01,12:00:00,724,7,4.2,0,0.0,SEDENTARY,0
2329,1488370500,1488371272,2017-03-01,12:15:00,772,7,5.933333333,0,0.0,SEDENTARY,0
2330,1488371400,1488372237,2017-03-01,12:30:00,837,7,6.0,0,0.0,SEDENTARY,0
2331,1488372300,1488373188,2017-03-01,12:45:00,888,7,5.066666667,0,0.0,SEDENTARY,0
2332,1488373200,1488373909,2017-03-01,13:00:00,709,7,4.533333333,0,0.0,SEDENTARY,0
2333,1488374100,1488375000,2017-03-01,13:15:00,900,4,3.733333333,0,0.0,SEDENTARY,0
2334,1488375000,1488375745,2017-03-01,13:30:00,745,7,5.066666667,0,0.0,SEDENTARY,0
2335,1488375900,1488376793,2017-03-01,13:45:00,893,7,3.6,0,0.0,SEDENTARY,0
2336,1488376800,1488377425,2017-03-01,14:00:00,625,7,4.8,0,0.0,SEDENTARY,0
2337,1488377700,1488378400,2017-03-01,14:15:00,700,7,4.933333333,0,0.0,SEDENTARY,5
2338,1488378600,1488379353,2017-03-01,14:30:00,753,7,3.533333333,0,0.0,SEDENTARY,3
2339,1488379500,1488379815,2017-03-01,14:45:00,315,7,3.8,0,0.0,SEDENTARY,5
2340,1488380400,1488380820,2017-03-01,15:00:00,420,7,2.533333333,0,0.0,SEDENTARY,12
2341,1488381300,1488381774,2017-03-01,15:15:00,474,7,2.533333333,0,0.0,SEDENTARY,12
2342,1488382200,1488382800,2017-03-01,15:30:00,600,5,2.066666667,0,0.0,SEDENTARY,11
2343,1488383100,1488383823,2017-03-01,15:45:00,723,7,3.6,0,0.0,SEDENTARY,6
2344,1488384000,1488384730,2017-03-01,16:00:00,730,7,3.266666667,0,0.0,SEDENTARY,7
2345,1488384900,1488385344,2017-03-01,16:15:00,444,7,5.133333333,0,0.0,SEDENTARY,0
2346,1488385800,1488386497,2017-03-01,16:30:00,697,7,4.8,0,0.0,SEDENTARY,0
2347,1488386700,1488387558,2017-03-01,16:45:00,858,7,5.266666667,0,0.0,SEDENTARY,0
2348,1488387600,1488388459,2017-03-01,17:00:00,859,7,4.866666667,0,0.0,SEDENTARY,0
2349,1488388500,1488389252,2017-03-01,17:15:00,752,7,5.4,0,0.0,SEDENTARY,0
2350,1488389400,1488390138,2017-03-01,17:30:00,738,7,3.866666667,0,0.0,SEDENTARY,4
2351,1488390300,1488391130,2017-03-01,17:45:00,830,7,4.2,0,0.0,SEDENTARY,0
2352,1488391200,1488392091,2017-03-01,18:00:00,891,7,5.0,0,0.0,SEDENTARY,0
2353,1488392100,1488392984,2017-03-01,18:15:00,884,7,4.8,0,0.0,SEDENTARY,0
2354,1488393000,1488393900,2017-03-01,18:30:00,900,4,2.533333333,0,0.0,SEDENTARY,0
2355,1488393900,1488394517,2017-03-01,18:45:00,617,7,5.0,0,0.0,SEDENTARY,0
2356,1488394800,1488395558,2017-03-01,19:00:00,758,7,5.0,0,0.0,SEDENTARY,5
2357,1488395700,1488396221,2017-03-01,19:15:00,521,7,4.066666667,0,0.0,SEDENTARY,0
2358,1488396600,1488397500,2017-03-01,19:30:00,900,4,4.0,0,0.0,SEDENTARY,0
2359,1488397500,1488398159,2017-03-01,19:45:00,659,7,4.533333333,0,0.0,SEDENTARY,0
2360,1488398400,1488399028,2017-03-01,20:00:00,628,7,4.8,0,0.0,SEDENTARY,4
2361,1488399300,1488399909,2017-03-01,20:15:00,609,7,4.266666667,0,0.0,SEDENTARY,2
2362,1488400200,1488400918,2017-03-01,20:30:00,718,7,3.266666667,0,0.0,SEDENTARY,0
2363,1488401100,1488401261,2017-03-01,20:45:00,161,7,5.133333333,0,0.0,SEDENTARY,4
2364,1488402000,1488402360,2017-03-01,21:00:00,360,7,1.133333333,0,0.0,SEDENTARY,12
2365,1488402900,1488403680,2017-03-01,21:15:00,780,4,2.2,0,0.0,SEDENTARY,4
2366,1488403800,1488404340,2017-03-01,21:30:00,540,7,2.133333333,0,0.0,SEDENTARY,2
2367,1488404700,1488405060,2017-03-01,21:45:00,360,7,4.2,0,0.0,GENERIC,32
2368,1488405600,1488405878,2017-03-01,22:00:00,278,7,2.6,0,0.0,SEDENTARY,14
2369,1488406500,1488406562,2017-03-01,22:15:00,62,7,3.533333333,0,0.0,SEDENTARY,0
2370,1488407400,1488408060,2017-03-01,22:30:00,660,7,1.866666667,0,0.0,GENERIC,55
2371,1488408300,1488409071,2017-03-01,22:45:00,771,7,3.4,0,0.0,SEDENTARY,6
2372,1488409200,1488410087,2017-03-01,23:00:00,887,7,2.866666667,0,0.0,SEDENTARY,0
2373,1488410100,1488410877,2017-03-01,23:15:00,777,7,3.866666667,0,0.0,SEDENTARY,3
2374,1488411000,1488411900,2017-03-01,23:30:00,900,5,4.0,0,0.0,SEDENTARY,0
2375,1488411900,1488412792,2017-03-01,23:45:00,892,7,5.066666667,0,0.03,SEDENTARY,0
2376,1488412800,1488413694,2017-03-02,0:00:00,894,7,2.533333333,0,0.0,SEDENTARY,0
2377,1488413700,1488414362,2017-03-02,0:15:00,662,7,6.333333333,0,0.0,SEDENTARY,0
2378,1488414600,1488415415,2017-03-02,0:30:00,815,7,3.666666667,0,0.0,SEDENTARY,2
2379,1488415500,1488416268,2017-03-02,0:45:00,768,7,5.933333333,0,0.0,SEDENTARY,0
2380,1488416400,1488417300,2017-03-02,1:00:00,900,4,2.866666667,0,0.0,SEDENTARY,0
2381,1488417300,1488418200,2017-03-02,1:15:00,900,4,3.0,0,0.0,SEDENTARY,0
2382,1488418200,1488419020,2017-03-02,1:30:00,820,7,5.0,0,0.0,SEDENTARY,8
2383,1488419100,1488419980,2017-03-02,1:45:00,880,7,1.866666667,0,0.0,SEDENTARY,0
2384,1488420000,1488420893,2017-03-02,2:00:00,893,7,3.0,0,0.0,SEDENTARY,0
2385,1488420900,1488421800,2017-03-02,2:15:00,900,0,0.0,0,0.0,SEDENTARY,0
2386,1488421800,1488422700,2017-03-02,2:30:00,900,0,0.0,0,0.0,SEDENTARY,0
2387,1488422700,1488423600,2017-03-02,2:45:00,900,0,0.0,0,0.0,SEDENTARY,0
2388,1488423600,1488424500,2017-03-02,3:00:00,900,0,0.0,0,0.0,SEDENTARY,0
2389,1488424500,1488425400,2017-03-02,3:15:00,900,4,0.333333333,0,0.0,SEDENTARY,0
2390,1488425400,1488426300,2017-03-02,3:30:00,900,3,0.2,0,0.0,SEDENTARY,0
2391,1488426300,1488427200,2017-03-02,3:45:00,900,2,0.133333333,0,0.0,SEDENTARY,0
2392,1488427200,1488428100,2017-03-02,4:00:00,900,0,0.0,0,0.0,SEDENTARY,0
2393,1488428100,1488429000,2017-03-02,4:15:00,900,3,0.2,0,0.0,SEDENTARY,0
2394,1488429000,1488429900,2017-03-02,4:30:00,900,5,0.866666667,0,0.0,SEDENTARY,0
2395,1488429900,1488430800,2017-03-02,4:45:00,900,4,0.466666667,0,0.0,SEDENTARY,0
2396,1488430800,1488431700,2017-03-02,5:00:00,900,0,0.0,0,0.0,SEDENTARY,0
2397,1488431700,1488432600,2017-03-02,5:15:00,900,0,0.0,0,0.0,SEDENTARY,0
2398,1488432600,1488433500,2017-03-02,5:30:00,900,3,0.4,0,0.0,SEDENTARY,0
2399,1488433500,1488434400,2017-03-02,5:45:00,900,3,0.333333333,0,0.0,SEDENTARY,0
2400,1488434400,1488435278,2017-03-02,6:00:00,878,7,1.666666667,0,0.0,SEDENTARY,0
2401,1488435300,1488436200,2017-03-02,6:15:00,900,3,0.4,0,0.0,SEDENTARY,0
2402,1488436200,1488437100,2017-03-02,6:30:00,900,0,0.0,0,0.0,SEDENTARY,0
2403,1488437100,1488438000,2017-03-02,6:45:00,900,3,0.4,0,0.0,SEDENTARY,0
2404,1488438000,1488438900,2017-03-02,7:00:00,900,4,0.266666667,0,0.0,SEDENTARY,0
2405,1488438900,1488439800,2017-03-02,7:15:00,900,1,0.066666667,0,0.0,SEDENTARY,0
2406,1488439800,1488440700,2017-03-02,7:30:00,900,3,0.333333333,0,0.0,SEDENTARY,0
2407,1488440700,1488441600,2017-03-02,7:45:00,900,2,0.266666667,0,0.0,SEDENTARY,0
2408,1488441600,1488442454,2017-03-02,8:00:00,854,7,4.333333333,0,0.0,SEDENTARY,0
2409,1488442500,1488443127,2017-03-02,8:15:00,627,7,6.066666667,0,0.0,SEDENTARY,0
2410,1488443400,1488444186,2017-03-02,8:30:00,786,7,6.266666667,0,0.0,SEDENTARY,0
2411,1488444300,1488444910,2017-03-02,8:45:00,610,7,6.0,0,0.0,SEDENTARY,3
2412,1488445200,1488445917,2017-03-02,9:00:00,717,7,6.2,0,0.0,SEDENTARY,3
2413,1488446100,1488446901,2017-03-02,9:15:00,801,7,4.6,0,0.0,SEDENTARY,3
2414,1488447000,1488447669,2017-03-02,9:30:00,669,7,5.533333333,0,0.0,SEDENTARY,0
2415,1488447900,1488448793,2017-03-02,9:45:00,893,7,5.0,0,0.0,SEDENTARY,0
2416,1488448800,1488449535,2017-03-02,10:00:00,735,7,5.4,0,0.0,SEDENTARY,0
2417,1488449700,1488450595,2017-03-02,10:15:00,895,7,3.933333333,0,0.0,SEDENTARY,0
2418,1488450600,1488451286,2017-03-02,10:30:00,686,7,4.8,0,0.0,SEDENTARY,5
2419,1488451500,1488452248,2017-03-02,10:45:00,748,7,3.4,0,0.0,SEDENTARY,0
2420,1488452400,1488453206,2017-03-02,11:00:00,806,7,4.8,0,0.0,SEDENTARY,0
2421,1488453300,1488453636,2017-03-02,11:15:00,336,7,1.8,0,0.0,SEDENTARY,5
2422,1488454200,1488454572,2017-03-02,11:30:00,372,7,3.6,0,0.0,SEDENTARY,8
2423,1488455100,1488455940,2017-03-02,11:45:00,840,5,4.333333333,0,0.0,SEDENTARY,3
2424,1488456000,1488456488,2017-03-02,12:00:00,488,7,3.333333333,0,0.0,SEDENTARY,7
2425,1488456900,1488457545,2017-03-02,12:15:00,645,7,4.6,0,0.0,SEDENTARY,3
2426,1488457800,1488458397,2017-03-02,12:30:00,597,7,4.666666667,0,0.0,SEDENTARY,8
2427,1488458700,1488459484,2017-03-02,12:45:00,784,7,4.2,0,0.0,SEDENTARY,0
2428,1488459600,1488460500,2017-03-02,13:00:00,900,4,4.0,0,0.0,SEDENTARY,0
2429,1488460500,1488461400,2017-03-02,13:15:00,900,4,3.066666667,0,0.0,SEDENTARY,0
2430,1488461400,1488462300,2017-03-02,13:30:00,900,4,3.066666667,0,0.0,SEDENTARY,0
2431,1488462300,1488463200,2017-03-02,13:45:00,900,4,4.0,0,0.0,SEDENTARY,0
2432,1488463200,1488463920,2017-03-02,14:00:00,720,4,1.933333333,0,0.0,SEDENTARY,16
2433,1488464100,1488464340,2017-03-02,14:15:00,240,3,0.4,0,0.0,SEDENTARY,8
2434,1488465000,1488465180,2017-03-02,14:30:00,180,7,1.266666667,0,0.0,SEDENTARY,10
2435,1488465900,1488466740,2017-03-02,14:45:00,840,7,0.466666667,0,0.0,GENERIC,82
2436,1488466800,1488467040,2017-03-02,15:00:00,240,7,3.2,0,0.0,SEDENTARY,9
2437,1488467700,1488467880,2017-03-02,15:15:00,180,7,5.6,0,0.0,GENERIC,16
2438,1488468600,1488469223,2017-03-02,15:30:00,623,7,3.933333333,0,0.0,SEDENTARY,2
2439,1488469500,1488470265,2017-03-02,15:45:00,765,7,2.466666667,0,0.0,SEDENTARY,8
2440,1488470400,1488471272,2017-03-02,16:00:00,872,7,4.533333333,0,0.0,SEDENTARY,3
2441,1488471300,1488472090,2017-03-02,16:15:00,790,7,5.066666667,0,0.0,SEDENTARY,2
2442,1488472200,1488472899,2017-03-02,16:30:00,699,7,4.6,0,0.0,SEDENTARY,0
2443,1488473100,1488473872,2017-03-02,16:45:00,772,7,5.2,0,0.0,SEDENTARY,10
2444,1488474000,1488474785,2017-03-02,17:00:00,785,7,6.333333333,0,0.0,SEDENTARY,0
2445,1488474900,1488475780,2017-03-02,17:15:00,880,7,4.133333333,0,0.0,SEDENTARY,0
2446,1488475800,1488476678,2017-03-02,17:30:00,878,7,4.666666667,0,0.0,SEDENTARY,0
2447,1488476700,1488477579,2017-03-02,17:45:00,879,7,3.533333333,0,0.0,SEDENTARY,0
2448,1488477600,1488478461,2017-03-02,18:00:00,861,7,4.933333333,0,0.0,SEDENTARY,0
2449,1488478500,1488479391,2017-03-02,18:15:00,891,7,3.066666667,0,0.0,SEDENTARY,0
2450,1488479400,1488480300,2017-03-02,18:30:00,900,3,2.8,0,0.0,SEDENTARY,0
2451,1488480300,1488481198,2017-03-02,18:45:00,898,7,3.066666667,0,0.0,SEDENTARY,0
2452,1488481200,1488482051,2017-03-02,19:00:00,851,7,4.733333333,0,0.0,SEDENTARY,0
2453,1488482100,1488482995,2017-03-02,19:15:00,895,7,3.0,0,0.0,SEDENTARY,0
2454,1488483000,1488483896,2017-03-02,19:30:00,896,7,3.733333333,0,0.0,SEDENTARY,0
2455,1488483900,1488484790,2017-03-02,19:45:00,890,7,3.666666667,0,0.0,SEDENTARY,0
2456,1488484800,1488485700,2017-03-02,20:00:00,900,5,3.2,0,0.0,SEDENTARY,0
2457,1488485700,1488486563,2017-03-02,20:15:00,863,7,4.6,0,0.0,SEDENTARY,0
2458,1488486600,1488487500,2017-03-02,20:30:00,900,4,2.4,0,0.0,SEDENTARY,0
2459,1488487500,1488488400,2017-03-02,20:45:00,900,3,1.933333333,0,0.0,SEDENTARY,0
2460,1488488400,1488489300,2017-03-02,21:00:00,900,4,1.866666667,0,0.0,SEDENTARY,0
2461,1488489300,1488490200,2017-03-02,21:15:00,900,3,1.4,0,0.0,SEDENTARY,0
2462,1488490200,1488491100,2017-03-02,21:30:00,900,3,0.666666667,0,0.0,SEDENTARY,0
2463,1488491100,1488492000,2017-03-02,21:45:00,900,2,1.133333333,0,0.0,SEDENTARY,0
2464,1488492000,1488492900,2017-03-02,22:00:00,900,3,1.333333333,0,0.0,SEDENTARY,0
2465,1488492900,1488493800,2017-03-02,22:15:00,900,3,0.933333333,0,0.0,SEDENTARY,0
2466,1488493800,1488494700,2017-03-02,22:30:00,900,3,2.4,0,0.0,SEDENTARY,0
2467,1488494700,1488495600,2017-03-02,22:45:00,900,3,1.8,0,0.0,SEDENTARY,0
2468,1488495600,1488496500,2017-03-02,23:00:00,900,4,2.2,0,0.0,SEDENTARY,0
2469,1488496500,1488497354,2017-03-02,23:15:00,854,7,3.066666667,0,0.0,SEDENTARY,0
2470,1488497400,1488498268,2017-03-02,23:30:00,868,7,2.8,0,0.0,SEDENTARY,0
2471,1488498300,1488499200,2017-03-02,23:45:00,900,3,1.4,0,0.04,SEDENTARY,0
2472,1488499200,1488500100,2017-03-03,0:00:00,900,4,1.0,0,0.0,SEDENTARY,0
2473,1488500100,1488501000,2017-03-03,0:15:00,900,3,0.2,0,0.0,SEDENTARY,0
2474,1488501000,1488501900,2017-03-03,0:30:00,900,3,0.933333333,0,0.0,SEDENTARY,0
2475,1488501900,1488502800,2017-03-03,0:45:00,900,0,0.0,0,0.0,SEDENTARY,0
2476,1488502800,1488503700,2017-03-03,1:00:00,900,0,0.0,0,0.0,SEDENTARY,0
2477,1488503700,1488504600,2017-03-03,1:15:00,900,3,0.6,0,0.0,SEDENTARY,0
2478,1488504600,1488505500,2017-03-03,1:30:00,900,3,0.266666667,0,0.0,SEDENTARY,0
2479,1488505500,1488506400,2017-03-03,1:45:00,900,3,0.266666667,0,0.0,SEDENTARY,0
2480,1488506400,1488507300,2017-03-03,2:00:00,900,3,0.2,0,0.0,SEDENTARY,0
2481,1488507300,1488508200,2017-03-03,2:15:00,900,3,0.2,0,0.0,SEDENTARY,0
2482,1488508200,1488509100,2017-03-03,2:30:00,900,0,0.0,0,0.0,SEDENTARY,0
2483,1488509100,1488510000,2017-03-03,2:45:00,900,3,0.4,0,0.0,SEDENTARY,0
2484,1488510000,1488510900,2017-03-03,3:00:00,900,4,1.866666667,0,0.0,SEDENTARY,0
2485,1488510900,1488511800,2017-03-03,3:15:00,900,3,0.6,0,0.0,SEDENTARY,0
2486,1488511800,1488512700,2017-03-03,3:30:00,900,0,0.0,0,0.0,SEDENTARY,0
2487,1488512700,1488513600,2017-03-03,3:45:00,900,1,0.066666667,0,0.0,SEDENTARY,0
2488,1488513600,1488514500,2017-03-03,4:00:00,900,0,0.0,0,0.0,SEDENTARY,0
2489,1488514500,1488515400,2017-03-03,4:15:00,900,3,0.266666667,0,0.0,SEDENTARY,0
2490,1488515400,1488516300,2017-03-03,4:30:00,900,2,0.133333333,0,0.0,SEDENTARY,0
2491,1488516300,1488517200,2017-03-03,4:45:00,900,0,0.0,0,0.0,SEDENTARY,0
2492,1488517200,1488518100,2017-03-03,5:00:00,900,4,0.266666667,0,0.0,SEDENTARY,0
2493,1488518100,1488519000,2017-03-03,5:15:00,900,2,0.266666667,0,0.0,SEDENTARY,0
2494,1488519000,1488519900,2017-03-03,5:30:00,900,4,0.266666667,0,0.0,SEDENTARY,0
2495,1488519900,1488520800,2017-03-03,5:45:00,900,3,0.2,0,0.0,SEDENTARY,0
2496,1488520800,1488521667,2017-03-03,6:00:00,867,7,1.133333333,0,0.0,SEDENTARY,0
2497,1488521700,1488522600,2017-03-03,6:15:00,900,0,0.0,0,0.0,SEDENTARY,0
2498,1488522600,1488523500,2017-03-03,6:30:00,900,3,0.533333333,0,0.0,SEDENTARY,0
2499,1488523500,1488524400,2017-03-03,6:45:00,900,3,0.2,0,0.0,SEDENTARY,0
2500,1488524400,1488525274,2017-03-03,7:00:00,874,7,2.133333333,0,0.0,SEDENTARY,0
2501,1488525300,1488526200,2017-03-03,7:15:00,900,4,0.866666667,0,0.0,SEDENTARY,0
2502,1488526200,1488527100,2017-03-03,7:30:00,900,3,0.2,0,0.0,SEDENTARY,0
2503,1488527100,1488528000,2017-03-03,7:45:00,900,3,0.466666667,0,0.0,SEDENTARY,0
2504,1488528000,1488528900,2017-03-03,8:00:00,900,0,0.0,0,0.0,SEDENTARY,0
2505,1488528900,1488529800,2017-03-03,8:15:00,900,0,0.0,0,0.0,SEDENTARY,0
2506,1488529800,1488530700,2017-03-03,8:30:00,900,4,0.466666667,0,0.0,SEDENTARY,0
2507,1488530700,1488531600,2017-03-03,8:45:00,900,3,0.6,0,0.0,SEDENTARY,0
2508,1488531600,1488532500,2017-03-03,9:00:00,900,3,0.4,0,0.0,SEDENTARY,0
2509,1488532500,1488533400,2017-03-03,9:15:00,900,3,0.866666667,0,0.0,SEDENTARY,0
2510,1488533400,1488534300,2017-03-03,9:30:00,900,3,1.4,0,0.0,SEDENTARY,0
2511,1488534300,1488535200,2017-03-03,9:45:00,900,3,1.8,0,0.0,SEDENTARY,0
2512,1488535200,1488536100,2017-03-03,10:00:00,900,4,1.866666667,0,0.0,SEDENTARY,0
2513,1488536100,1488536858,2017-03-03,10:15:00,758,7,5.933333333,0,0.0,SEDENTARY,0
2514,1488537000,1488537884,2017-03-03,10:30:00,884,7,4.4,0,0.0,SEDENTARY,0
2515,1488537900,1488538669,2017-03-03,10:45:00,769,7,6.533333333,0,0.0,SEDENTARY,0
2516,1488538800,1488539652,2017-03-03,11:00:00,852,7,3.666666667,0,0.0,SEDENTARY,0
2517,1488539700,1488540600,2017-03-03,11:15:00,900,3,0.933333333,0,0.0,SEDENTARY,0
2518,1488540600,1488541500,2017-03-03,11:30:00,900,4,2.133333333,0,0.0,SEDENTARY,0
2519,1488541500,1488542400,2017-03-03,11:45:00,900,3,2.2,0,0.0,SEDENTARY,0
2520,1488542400,1488543300,2017-03-03,12:00:00,900,3,2.4,0,0.0,SEDENTARY,0
2521,1488543300,1488544200,2017-03-03,12:15:00,900,4,2.666666667,0,0.0,SEDENTARY,0
2522,1488544200,1488544938,2017-03-03,12:30:00,738,7,3.8,0,0.0,SEDENTARY,7
2523,1488545100,1488546000,2017-03-03,12:45:00,900,3,1.733333333,0,0.0,SEDENTARY,0
2524,1488546000,1488546893,2017-03-03,13:00:00,893,7,3.266666667,0,0.0,SEDENTARY,0
2525,1488546900,1488547722,2017-03-03,13:15:00,822,7,4.733333333,0,0.0,SEDENTARY,0
2526,1488547800,1488548700,2017-03-03,13:30:00,900,3,2.6,0,0.0,SEDENTARY,0
2527,1488548700,1488549358,2017-03-03,13:45:00,658,7,3.4,0,0.0,SEDENTARY,0
2528,1488549600,1488549857,2017-03-03,14:00:00,257,7,6.8,0,0.0,SEDENTARY,0
2529,1488550500,1488551357,2017-03-03,14:15:00,857,7,2.266666667,0,0.0,SEDENTARY,0
2530,1488551400,1488552300,2017-03-03,14:30:00,900,3,1.0,0,0.0,SEDENTARY,0
2531,1488552300,1488553200,2017-03-03,14:45:00,900,4,2.666666667,0,0.0,SEDENTARY,0
2532,1488553200,1488554100,2017-03-03,15:00:00,900,4,4.0,0,0.0,SEDENTARY,0
2533,1488554100,1488554916,2017-03-03,15:15:00,816,7,3.0,0,0.0,SEDENTARY,0
2534,1488555000,1488555900,2017-03-03,15:30:00,900,4,3.2,0,0.0,SEDENTARY,0
2535,1488555900,1488556792,2017-03-03,15:45:00,892,7,5.2,0,0.0,SEDENTARY,0
2536,1488556800,1488557700,2017-03-03,16:00:00,900,4,3.466666667,0,0.0,SEDENTARY,0
2537,1488557700,1488558594,2017-03-03,16:15:00,894,7,3.333333333,0,0.0,SEDENTARY,0
2538,1488558600,1488559500,2017-03-03,16:30:00,900,4,4.0,0,0.0,SEDENTARY,0
2539,1488559500,1488560400,2017-03-03,16:45:00,900,5,2.6,0,0.0,SEDENTARY,0
2540,1488560400,1488561272,2017-03-03,17:00:00,872,7,3.8,0,0.0,SEDENTARY,0
2541,1488561300,1488562021,2017-03-03,17:15:00,721,7,4.866666667,0,0.0,SEDENTARY,0
2542,1488562200,1488563028,2017-03-03,17:30:00,828,7,4.866666667,0,0.0,SEDENTARY,2
2543,1488563100,1488563928,2017-03-03,17:45:00,828,7,5.4,0,0.0,SEDENTARY,0
2544,1488564000,1488564864,2017-03-03,18:00:00,864,7,5.533333333,0,0.0,SEDENTARY,0
2545,1488564900,1488565783,2017-03-03,18:15:00,883,7,5.133333333,0,0.0,SEDENTARY,0
2546,1488565800,1488566691,2017-03-03,18:30:00,891,7,4.466666667,0,0.0,SEDENTARY,0
2547,1488566700,1488567565,2017-03-03,18:45:00,865,7,5.2,0,0.0,SEDENTARY,0
2548,1488567600,1488568494,2017-03-03,19:00:00,894,7,4.133333333,0,0.0,SEDENTARY,3
2549,1488568500,1488569107,2017-03-03,19:15:00,607,7,3.6,0,0.0,SEDENTARY,7
2550,1488569400,1488570136,2017-03-03,19:30:00,736,7,5.333333333,0,0.0,SEDENTARY,0
2551,1488570300,1488571140,2017-03-03,19:45:00,840,5,4.333333333,0,0.0,SEDENTARY,4
